iso2,country,year,wage_median_eur,wage_mean_eur,median_source,source,is_forecast
LT,Lithuania,2027,2259.0,2915.0,ses_forecast,projected,1
LT,Lithuania,2028,2388.0,3081.0,ses_forecast,projected,1
LT,Lithuania,2029,2509.0,3238.0,ses_forecast,projected,1
LT,Lithuania,2030,2651.0,3421.0,ses_forecast,projected,1
LT,Lithuania,2031,2785.0,3594.0,ses_forecast,projected,1
LU,Luxembourg,2026,5055.0,7066.0,ses_forecast,projected,1
LU,Luxembourg,2027,5138.0,7182.0,ses_forecast,projected,1
LU,Luxembourg,2028,5243.0,7329.0,ses_forecast,projected,1
LU,Luxembourg,2029,5355.0,7485.0,ses_forecast,projected,1
LU,Luxembourg,2030,5468.0,7643.0,ses_forecast,projected,1
LU,Luxembourg,2031,5582.0,7803.0,ses_forecast,projected,1
NL,Netherlands,2026,4260.0,4521.0,ses_forecast,projected,1
NL,Netherlands,2027,4389.0,4658.0,ses_forecast,projected,1
NL,Netherlands,2028,4519.0,4795.0,ses_forecast,projected,1
NL,Netherlands,2029,4651.0,4936.0,ses_forecast,projected,1
NL,Netherlands,2030,4781.0,5074.0,ses_forecast,projected,1
NL,Netherlands,2031,4914.0,5215.0,ses_forecast,projected,1
PT,Portugal,2026,1474.0,2328.0,ses_forecast,projected,1
PT,Portugal,2027,1538.0,2430.0,ses_forecast,projected,1
PT,Portugal,2028,1606.0,2536.0,ses_forecast,projected,1
PT,Portugal,2029,1673.0,2642.0,ses_forecast,projected,1
PT,Portugal,2030,1739.0,2746.0,ses_forecast,projected,1
PT,Portugal,2031,1806.0,2852.0,ses_forecast,projected,1
SK,Slovakia,2026,1826.0,1928.0,ses_forecast,projected,1
SK,Slovakia,2027,1918.0,2026.0,ses_forecast,projected,1
SK,Slovakia,2028,2025.0,2139.0,ses_forecast,projected,1
SK,Slovakia,2029,2129.0,2248.0,ses_forecast,projected,1
SK,Slovakia,2030,2226.0,2351.0,ses_forecast,projected,1
SK,Slovakia,2031,2317.0,2447.0,ses_forecast,projected,1
SI,Slovenia,2026,2434.0,3246.0,ses_forecast,projected,1
SI,Slovenia,2027,2528.0,3370.0,ses_forecast,projected,1
SI,Slovenia,2028,2636.0,3514.0,ses_forecast,projected,1
SI,Slovenia,2029,2750.0,3667.0,ses_forecast,projected,1
SI,Slovenia,2030,2869.0,3825.0,ses_forecast,projected,1
SI,Slovenia,2031,2991.0,3988.0,ses_forecast,projected,1
ES,Spain,2026,2412.0,3019.0,ses_forecast,projected,1
ES,Spain,2027,2496.0,3124.0,ses_forecast,projected,1
ES,Spain,2028,2585.0,3236.0,ses_forecast,projected,1
ES,Spain,2029,2667.0,3339.0,ses_forecast,projected,1
ES,Spain,2030,2758.0,3453.0,ses_forecast,projected,1
ES,Spain,2031,2855.0,3574.0,ses_forecast,projected,1
CZ,Czechia,2026,1887.0,2278.0,ses_forecast,projected,1
CZ,Czechia,2027,1974.0,2383.0,ses_forecast,projected,1
CZ,Czechia,2028,2061.0,2489.0,ses_forecast,projected,1
CZ,Czechia,2029,2148.0,2594.0,ses_forecast,projected,1
CZ,Czechia,2030,2238.0,2702.0,ses_forecast,projected,1
CZ,Czechia,2031,2331.0,2814.0,ses_forecast,projected,1
DK,Denmark,2026,6182.0,5652.0,ses_forecast,projected,1
DK,Denmark,2027,6395.0,5847.0,ses_forecast,projected,1
DK,Denmark,2028,6593.0,6028.0,ses_forecast,projected,1
DK,Denmark,2029,6807.0,6224.0,ses_forecast,projected,1
DK,Denmark,2030,7021.0,6419.0,ses_forecast,projected,1
DK,Denmark,2031,7240.0,6620.0,ses_forecast,projected,1
HU,Hungary,2026,1457.0,1729.0,ses_forecast,projected,1
HU,Hungary,2027,1532.0,1818.0,ses_forecast,projected,1
HU,Hungary,2028,1611.0,1911.0,ses_forecast,projected,1
HU,Hungary,2029,1698.0,2014.0,ses_forecast,projected,1
HU,Hungary,2030,1789.0,2122.0,ses_forecast,projected,1
HU,Hungary,2031,1885.0,2236.0,ses_forecast,projected,1
IS,Iceland,2026,5866.0,6336.0,ses_forecast,projected,1
IS,Iceland,2027,6029.0,6513.0,ses_forecast,projected,1
IS,Iceland,2028,6177.0,6672.0,ses_forecast,projected,1
IS,Iceland,2029,6339.0,6847.0,ses_forecast,projected,1
IS,Iceland,2030,6506.0,7028.0,ses_forecast,projected,1
IS,Iceland,2031,6678.0,7213.0,ses_forecast,projected,1
NO,Norway,2026,5175.0,4788.0,ses_forecast,projected,1
NO,Norway,2027,5177.0,4789.0,ses_forecast,projected,1
NO,Norway,2028,5148.0,4763.0,ses_forecast,projected,1
NO,Norway,2029,5127.0,4743.0,ses_forecast,projected,1
NO,Norway,2030,5124.0,4740.0,ses_forecast,projected,1
NO,Norway,2031,5133.0,4749.0,ses_forecast,projected,1
SE,Sweden,2026,4009.0,4245.0,ses_forecast,projected,1
SE,Sweden,2027,4158.0,4403.0,ses_forecast,projected,1
SE,Sweden,2028,4337.0,4592.0,ses_forecast,projected,1
SE,Sweden,2029,4498.0,4763.0,ses_forecast,projected,1
SE,Sweden,2030,4672.0,4947.0,ses_forecast,projected,1
SE,Sweden,2031,4844.0,5129.0,ses_forecast,projected,1
CH,Switzerland,2026,7966.0,8242.0,ses_forecast,projected,1
CH,Switzerland,2027,8210.0,8494.0,ses_forecast,projected,1
CH,Switzerland,2028,8502.0,8797.0,ses_forecast,projected,1
CH,Switzerland,2029,8765.0,9069.0,ses_forecast,projected,1
CH,Switzerland,2030,9092.0,9407.0,ses_forecast,projected,1
CH,Switzerland,2031,9374.0,9699.0,ses_forecast,projected,1
BG,Bulgaria,2025,1001.0,1402.0,ses_forecast,projected,1
BG,Bulgaria,2026,1170.0,1639.0,ses_forecast,projected,1
BG,Bulgaria,2027,1262.0,1767.0,ses_forecast,projected,1
BG,Bulgaria,2028,1368.0,1915.0,ses_forecast,projected,1
BG,Bulgaria,2029,1455.0,2037.0,ses_forecast,projected,1
BG,Bulgaria,2030,1553.0,2174.0,ses_forecast,projected,1
BG,Bulgaria,2031,1650.0,2311.0,ses_forecast,projected,1
RO,Romania,2025,1376.0,1791.0,ses_forecast,projected,1
RO,Romania,2026,1567.0,2040.0,ses_forecast,projected,1
RO,Romania,2027,1678.0,2184.0,ses_forecast,projected,1
RO,Romania,2028,1807.0,2352.0,ses_forecast,projected,1
RO,Romania,2029,1927.0,2508.0,ses_forecast,projected,1
RO,Romania,2030,2056.0,2676.0,ses_forecast,projected,1
RO,Romania,2031,2186.0,2845.0,ses_forecast,projected,1
HR,Croatia,2025,1651.0,2186.0,ses_forecast,projected,1
HR,Croatia,2026,1832.0,2426.0,ses_forecast,projected,1
HR,Croatia,2027,1924.0,2547.0,ses_forecast,projected,1
HR,Croatia,2028,2007.0,2657.0,ses_forecast,projected,1
HR,Croatia,2029,2097.0,2776.0,ses_forecast,projected,1
HR,Croatia,2030,2192.0,2902.0,ses_forecast,projected,1
HR,Croatia,2031,2291.0,3034.0,ses_forecast,projected,1
BA,Bosnia & Herz.,2025,1074.0,947.0,ses_forecast,projected,1
BA,Bosnia & Herz.,2026,1201.0,1059.0,ses_forecast,projected,1
BA,Bosnia & Herz.,2027,1275.0,1124.0,ses_forecast,projected,1
BA,Bosnia & Herz.,2028,1343.0,1184.0,ses_forecast,projected,1
BA,Bosnia & Herz.,2029,1419.0,1251.0,ses_forecast,projected,1
BA,Bosnia & Herz.,2030,1498.0,1321.0,ses_forecast,projected,1
BA,Bosnia & Herz.,2031,1581.0,1394.0,ses_forecast,projected,1
CY,Cyprus,2026,2098.0,2524.0,ses_forecast,projected,1
CY,Cyprus,2027,2176.0,2618.0,ses_forecast,projected,1
CY,Cyprus,2028,2283.0,2746.0,ses_forecast,projected,1
CY,Cyprus,2029,2398.0,2885.0,ses_forecast,projected,1
CY,Cyprus,2030,2517.0,3028.0,ses_forecast,projected,1
CY,Cyprus,2031,2643.0,3179.0,ses_forecast,projected,1
MD,Moldova,2025,650.0,867.0,ratio_estimate,projected,1
MD,Moldova,2026,709.0,945.0,ratio_estimate,projected,1
MD,Moldova,2027,782.0,1043.0,ratio_estimate,projected,1
MD,Moldova,2028,863.0,1151.0,ratio_estimate,projected,1
MD,Moldova,2029,952.0,1269.0,ratio_estimate,projected,1
MD,Moldova,2030,1049.0,1399.0,ratio_estimate,projected,1
MD,Moldova,2031,1162.0,1550.0,ratio_estimate,projected,1
ME,Montenegro,2026,1275.0,1324.0,ses_forecast,projected,1
ME,Montenegro,2027,1346.0,1398.0,ses_forecast,projected,1
ME,Montenegro,2028,1417.0,1472.0,ses_forecast,projected,1
ME,Montenegro,2029,1492.0,1550.0,ses_forecast,projected,1
ME,Montenegro,2030,1569.0,1630.0,ses_forecast,projected,1
ME,Montenegro,2031,1651.0,1715.0,ses_forecast,projected,1
MT,Malta,2026,2376.0,3204.0,ses_forecast,projected,1
MT,Malta,2027,2466.0,3325.0,ses_forecast,projected,1
MT,Malta,2028,2563.0,3456.0,ses_forecast,projected,1
MT,Malta,2029,2672.0,3603.0,ses_forecast,projected,1
MT,Malta,2030,2791.0,3763.0,ses_forecast,projected,1
MT,Malta,2031,2917.0,3933.0,ses_forecast,projected,1
RS,Serbia,2026,1235.0,1367.0,ses_forecast,projected,1
RS,Serbia,2027,1356.0,1501.0,ses_forecast,projected,1
RS,Serbia,2028,1457.0,1613.0,ses_forecast,projected,1
RS,Serbia,2029,1566.0,1733.0,ses_forecast,projected,1
RS,Serbia,2030,1683.0,1863.0,ses_forecast,projected,1
RS,Serbia,2031,1810.0,2003.0,ses_forecast,projected,1
TR,Turkey,2024,785.0,1264.0,ses_forecast,projected,1
TR,Turkey,2025,914.0,1472.0,ses_forecast,projected,1
TR,Turkey,2026,934.0,1504.0,ses_forecast,projected,1
TR,Turkey,2027,923.0,1487.0,ses_forecast,projected,1
TR,Turkey,2028,982.0,1582.0,ses_forecast,projected,1
TR,Turkey,2029,1035.0,1667.0,ses_forecast,projected,1
TR,Turkey,2030,1082.0,1742.0,ses_forecast,projected,1
TR,Turkey,2031,1127.0,1815.0,ses_forecast,projected,1
