iso2,country,year,wage_median_eur,wage_median_ppp,pli,pli_source,source
AD,Andorra,2025,2173,2336.0,93.0,imf_derived,ratio_estimate
AL,Albania,2018,302,618.0,48.9,eurostat_pli,ses_survey
AL,Albania,2019,337,665.0,50.7,eurostat_pli,ses_interpolated
AL,Albania,2020,372,731.0,50.9,eurostat_pli,ses_interpolated
AL,Albania,2021,406,770.0,52.7,eurostat_pli,ses_interpolated
AL,Albania,2022,441,826.0,53.4,eurostat_pli,ses_survey
AL,Albania,2023,560,974.0,57.5,eurostat_pli,ratio_estimate
AL,Albania,2024,664,1076.0,61.7,eurostat_pli,mean_growth_projected
AL,Albania,2025,691,1056.0,65.4,imf_derived,mean_growth_projected
AL,Albania,2026,783,1206.0,64.9,imf_derived,mean_growth_projected
AL,Albania,2027,828,1285.0,64.4,imf_derived,mean_growth_projected
AL,Albania,2028,886,1365.0,64.9,imf_derived,mean_growth_projected
AL,Albania,2029,948,1454.0,65.2,imf_derived,mean_growth_projected
AL,Albania,2030,1015,1549.0,65.5,imf_derived,mean_growth_projected
AL,Albania,2031,1087,1650.0,65.9,imf_derived,mean_growth_projected
AM,Armenia,1999,30,106.0,28.3,imf_derived,ratio_estimate
AM,Armenia,2000,40,125.0,32.0,imf_derived,ratio_estimate
AM,Armenia,2001,42,129.0,32.6,imf_derived,ratio_estimate
AM,Armenia,2002,43,146.0,29.5,imf_derived,ratio_estimate
AM,Armenia,2003,46,186.0,24.7,imf_derived,ratio_estimate
AM,Armenia,2004,56,223.0,25.2,imf_derived,ratio_estimate
AM,Armenia,2005,79,264.0,29.9,imf_derived,ratio_estimate
AM,Armenia,2006,103,303.0,34.0,imf_derived,ratio_estimate
AM,Armenia,2007,137,355.0,38.6,imf_derived,ratio_estimate
AM,Armenia,2008,168,400.0,42.0,imf_derived,ratio_estimate
AM,Armenia,2009,163,427.0,38.2,imf_derived,ratio_estimate
AM,Armenia,2010,179,433.0,41.4,imf_derived,ratio_estimate
AM,Armenia,2011,180,444.0,40.5,imf_derived,ratio_estimate
AM,Armenia,2013,232,563.0,41.2,imf_derived,ratio_estimate
AM,Armenia,2014,248,609.0,40.7,imf_derived,ratio_estimate
AM,Armenia,2016,283,673.0,42.1,imf_derived,ratio_estimate
AM,Armenia,2017,282,683.0,41.3,imf_derived,ratio_estimate
AM,Armenia,2018,262,644.0,40.7,imf_derived,ratio_estimate
AM,Armenia,2019,294,697.0,42.2,imf_derived,ratio_estimate
AM,Armenia,2020,294,738.0,39.8,imf_derived,ratio_estimate
AM,Armenia,2021,295,752.0,39.2,imf_derived,ratio_estimate
AM,Armenia,2022,443,851.0,52.0,imf_derived,ratio_estimate
AM,Armenia,2023,550,1008.0,54.5,imf_derived,ratio_estimate
AM,Armenia,2024,584,1091.0,53.5,imf_derived,ratio_estimate
AM,Armenia,2025,599,1144.0,52.4,imf_derived,ratio_estimate
AM,Armenia,2026,670,1326.0,50.5,imf_derived,ratio_estimate
AM,Armenia,2027,708,1435.0,49.3,imf_derived,ratio_estimate
AM,Armenia,2028,749,1539.0,48.7,imf_derived,ratio_estimate
AM,Armenia,2029,805,1656.0,48.6,imf_derived,ratio_estimate
AM,Armenia,2030,867,1784.0,48.6,imf_derived,ratio_estimate
AM,Armenia,2031,934,1922.0,48.6,imf_derived,ratio_estimate
AT,Austria,1995,1803,1542.0,116.9,eurostat_pli,mean_growth_backcast
AT,Austria,1996,1783,1579.0,112.9,eurostat_pli,mean_growth_backcast
AT,Austria,1997,1744,1574.0,110.8,eurostat_pli,mean_growth_backcast
AT,Austria,1998,1791,1627.0,110.1,eurostat_pli,mean_growth_backcast
AT,Austria,1999,1838,1662.0,110.6,eurostat_pli,mean_growth_backcast
AT,Austria,2000,1884,1725.0,109.2,eurostat_pli,mean_growth_backcast
AT,Austria,2001,1911,1714.0,111.5,eurostat_pli,mean_growth_backcast
AT,Austria,2002,1952,1778.0,109.8,eurostat_pli,mean_growth_backcast
AT,Austria,2003,1984,1834.0,108.2,eurostat_pli,mean_growth_backcast
AT,Austria,2004,2018,1877.0,107.5,eurostat_pli,mean_growth_backcast
AT,Austria,2005,2064,1916.0,107.7,eurostat_pli,mean_growth_backcast
AT,Austria,2006,2129,1968.0,108.2,eurostat_pli,ses_survey
AT,Austria,2007,2176,1980.0,109.9,eurostat_pli,ses_interpolated
AT,Austria,2008,2222,2018.0,110.1,eurostat_pli,ses_interpolated
AT,Austria,2009,2268,2030.0,111.7,eurostat_pli,ses_interpolated
AT,Austria,2010,2315,2080.0,111.3,eurostat_pli,ses_survey
AT,Austria,2011,2386,2138.0,111.6,eurostat_pli,ses_interpolated
AT,Austria,2012,2458,2230.0,110.2,eurostat_pli,ses_interpolated
AT,Austria,2013,2530,2292.0,110.4,eurostat_pli,ses_interpolated
AT,Austria,2014,2601,2335.0,111.4,eurostat_pli,ses_survey
AT,Austria,2015,2654,2389.0,111.1,eurostat_pli,ses_interpolated
AT,Austria,2016,2707,2421.0,111.8,eurostat_pli,ses_interpolated
AT,Austria,2017,2760,2447.0,112.8,eurostat_pli,ses_interpolated
AT,Austria,2018,2813,2492.0,112.9,eurostat_pli,ses_survey
AT,Austria,2019,2888,2544.0,113.5,eurostat_pli,ses_interpolated
AT,Austria,2020,2962,2596.0,114.1,eurostat_pli,ses_interpolated
AT,Austria,2021,3036,2689.0,112.9,eurostat_pli,ses_interpolated
AT,Austria,2022,3111,2783.0,111.8,eurostat_pli,ses_survey
AT,Austria,2023,3334,2943.0,113.3,eurostat_pli,mean_growth_projected
AT,Austria,2024,3575,3114.0,114.8,eurostat_pli,mean_growth_projected
AT,Austria,2025,3709,3253.0,114.0,imf_derived,mean_growth_projected
AT,Austria,2026,3892,3427.0,113.6,imf_derived,mean_growth_projected
AT,Austria,2027,4013,3534.0,113.6,imf_derived,mean_growth_projected
AT,Austria,2028,4124,3637.0,113.4,imf_derived,mean_growth_projected
AT,Austria,2029,4246,3745.0,113.4,imf_derived,mean_growth_projected
AT,Austria,2030,4362,3853.0,113.2,imf_derived,mean_growth_projected
AT,Austria,2031,4476,3954.0,113.2,imf_derived,mean_growth_projected
AZ,Azerbaijan,2025,508,1307.0,38.9,imf_derived,ratio_estimate
BA,Bosnia and Herzegovina,2010,562,1135.0,49.5,eurostat_pli,mean_growth_backcast
BA,Bosnia and Herzegovina,2011,581,1178.0,49.3,eurostat_pli,mean_growth_backcast
BA,Bosnia and Herzegovina,2012,593,1213.0,48.9,eurostat_pli,mean_growth_backcast
BA,Bosnia and Herzegovina,2013,594,1222.0,48.6,eurostat_pli,mean_growth_backcast
BA,Bosnia and Herzegovina,2014,589,1202.0,49.0,eurostat_pli,mean_growth_backcast
BA,Bosnia and Herzegovina,2015,599,1213.0,49.4,eurostat_pli,mean_growth_backcast
BA,Bosnia and Herzegovina,2016,589,1185.0,49.7,eurostat_pli,mean_growth_backcast
BA,Bosnia and Herzegovina,2017,586,1156.0,50.7,eurostat_pli,mean_growth_backcast
BA,Bosnia and Herzegovina,2018,603,1185.0,50.9,eurostat_pli,mean_growth_backcast
BA,Bosnia and Herzegovina,2019,629,1229.0,51.2,eurostat_pli,mean_growth_backcast
BA,Bosnia and Herzegovina,2020,646,1254.0,51.5,eurostat_pli,mean_growth_backcast
BA,Bosnia and Herzegovina,2021,677,1280.0,52.9,eurostat_pli,mean_growth_backcast
BA,Bosnia and Herzegovina,2022,788,1433.0,55.0,eurostat_pli,ses_survey
BA,Bosnia and Herzegovina,2023,878,1599.0,54.9,eurostat_pli,mean_growth_projected
BA,Bosnia and Herzegovina,2024,970,1644.0,59.0,eurostat_pli,mean_growth_projected
BA,Bosnia and Herzegovina,2025,1012,1770.0,57.2,imf_derived,mean_growth_projected
BA,Bosnia and Herzegovina,2026,1132,1944.0,58.2,imf_derived,mean_growth_projected
BA,Bosnia and Herzegovina,2027,1201,2046.0,58.7,imf_derived,mean_growth_projected
BA,Bosnia and Herzegovina,2028,1265,2156.0,58.7,imf_derived,mean_growth_projected
BA,Bosnia and Herzegovina,2029,1337,2276.0,58.8,imf_derived,mean_growth_projected
BA,Bosnia and Herzegovina,2030,1412,2407.0,58.7,imf_derived,mean_growth_projected
BA,Bosnia and Herzegovina,2031,1490,2540.0,58.7,imf_derived,mean_growth_projected
BE,Belgium,1995,1900,1644.0,115.6,eurostat_pli,mean_growth_backcast
BE,Belgium,1996,1896,1687.0,112.4,eurostat_pli,mean_growth_backcast
BE,Belgium,1997,1884,1708.0,110.3,eurostat_pli,mean_growth_backcast
BE,Belgium,1998,1898,1699.0,111.7,eurostat_pli,mean_growth_backcast
BE,Belgium,1999,1987,1784.0,111.4,eurostat_pli,mean_growth_backcast
BE,Belgium,2000,2041,1885.0,108.3,eurostat_pli,mean_growth_backcast
BE,Belgium,2001,2118,1965.0,107.8,eurostat_pli,mean_growth_backcast
BE,Belgium,2002,2193,2059.0,106.5,eurostat_pli,mean_growth_backcast
BE,Belgium,2003,2233,2093.0,106.7,eurostat_pli,mean_growth_backcast
BE,Belgium,2004,2276,2094.0,108.7,eurostat_pli,mean_growth_backcast
BE,Belgium,2005,2320,2130.0,108.9,eurostat_pli,mean_growth_backcast
BE,Belgium,2006,2400,2182.0,110.0,eurostat_pli,ses_survey
BE,Belgium,2007,2482,2230.0,111.3,eurostat_pli,ses_interpolated
BE,Belgium,2008,2564,2295.0,111.7,eurostat_pli,ses_interpolated
BE,Belgium,2009,2645,2349.0,112.6,eurostat_pli,ses_interpolated
BE,Belgium,2010,2727,2468.0,110.5,eurostat_pli,ses_survey
BE,Belgium,2011,2784,2495.0,111.6,eurostat_pli,ses_interpolated
BE,Belgium,2012,2842,2553.0,111.3,eurostat_pli,ses_interpolated
BE,Belgium,2013,2899,2595.0,111.7,eurostat_pli,ses_interpolated
BE,Belgium,2014,2956,2649.0,111.6,eurostat_pli,ses_survey
BE,Belgium,2015,3049,2739.0,111.3,eurostat_pli,ses_interpolated
BE,Belgium,2016,3142,2795.0,112.4,eurostat_pli,ses_interpolated
BE,Belgium,2017,3235,2865.0,112.9,eurostat_pli,ses_interpolated
BE,Belgium,2018,3328,2945.0,113.0,eurostat_pli,ses_survey
BE,Belgium,2019,3457,3054.0,113.2,eurostat_pli,ses_interpolated
BE,Belgium,2020,3586,3199.0,112.1,eurostat_pli,ses_interpolated
BE,Belgium,2021,3714,3290.0,112.9,eurostat_pli,ses_interpolated
BE,Belgium,2022,3843,3401.0,113.0,eurostat_pli,ses_survey
BE,Belgium,2023,4129,3657.0,112.9,eurostat_pli,mean_growth_projected
BE,Belgium,2024,4252,3786.0,112.3,eurostat_pli,mean_growth_projected
BE,Belgium,2025,4391,4009.0,109.5,imf_derived,mean_growth_projected
BE,Belgium,2026,4666,4296.0,108.6,imf_derived,mean_growth_projected
BE,Belgium,2027,4772,4419.0,108.0,imf_derived,mean_growth_projected
BE,Belgium,2028,4877,4547.0,107.3,imf_derived,mean_growth_projected
BE,Belgium,2029,5005,4686.0,106.8,imf_derived,mean_growth_projected
BE,Belgium,2030,5129,4842.0,105.9,imf_derived,mean_growth_projected
BE,Belgium,2031,5257,4998.0,105.2,imf_derived,mean_growth_projected
BG,Bulgaria,1995,70,263.0,26.6,eurostat_pli,mean_growth_backcast
BG,Bulgaria,1996,47,232.0,20.3,eurostat_pli,mean_growth_backcast
BG,Bulgaria,1997,53,210.0,25.2,eurostat_pli,mean_growth_backcast
BG,Bulgaria,1998,81,256.0,31.7,eurostat_pli,mean_growth_backcast
BG,Bulgaria,1999,87,271.0,32.1,eurostat_pli,mean_growth_backcast
BG,Bulgaria,2000,98,297.0,33.0,eurostat_pli,mean_growth_backcast
BG,Bulgaria,2001,113,328.0,34.5,eurostat_pli,mean_growth_backcast
BG,Bulgaria,2002,120,344.0,34.9,eurostat_pli,ses_survey
BG,Bulgaria,2003,126,360.0,35.0,eurostat_pli,ses_interpolated
BG,Bulgaria,2004,132,363.0,36.4,eurostat_pli,ses_interpolated
BG,Bulgaria,2005,138,371.0,37.2,eurostat_pli,ses_interpolated
BG,Bulgaria,2006,144,362.0,39.8,eurostat_pli,ses_survey
BG,Bulgaria,2007,174,409.0,42.5,eurostat_pli,ses_interpolated
BG,Bulgaria,2008,204,457.0,44.6,eurostat_pli,ses_interpolated
BG,Bulgaria,2009,235,501.0,46.9,eurostat_pli,ses_interpolated
BG,Bulgaria,2010,265,580.0,45.7,eurostat_pli,ses_survey
BG,Bulgaria,2011,277,576.0,48.1,eurostat_pli,ses_interpolated
BG,Bulgaria,2012,289,602.0,48.0,eurostat_pli,ses_interpolated
BG,Bulgaria,2013,301,624.0,48.2,eurostat_pli,ses_interpolated
BG,Bulgaria,2014,313,663.0,47.2,eurostat_pli,ses_survey
BG,Bulgaria,2015,348,720.0,48.3,eurostat_pli,ses_interpolated
BG,Bulgaria,2016,384,782.0,49.1,eurostat_pli,ses_interpolated
BG,Bulgaria,2017,420,835.0,50.3,eurostat_pli,ses_interpolated
BG,Bulgaria,2018,455,887.0,51.3,eurostat_pli,ses_survey
BG,Bulgaria,2019,518,976.0,53.1,eurostat_pli,ses_interpolated
BG,Bulgaria,2020,580,1074.0,54.0,eurostat_pli,ses_interpolated
BG,Bulgaria,2021,642,1157.0,55.5,eurostat_pli,ses_interpolated
BG,Bulgaria,2022,705,1189.0,59.3,eurostat_pli,ses_survey
BG,Bulgaria,2023,801,1326.0,60.4,eurostat_pli,mean_growth_projected
BG,Bulgaria,2024,915,1490.0,61.4,eurostat_pli,mean_growth_projected
BG,Bulgaria,2025,1005,1502.0,66.9,imf_derived,mean_growth_projected
BG,Bulgaria,2026,1175,1714.0,68.5,imf_derived,mean_growth_projected
BG,Bulgaria,2027,1267,1813.0,69.9,imf_derived,mean_growth_projected
BG,Bulgaria,2028,1373,1912.0,71.8,imf_derived,mean_growth_projected
BG,Bulgaria,2029,1460,2020.0,72.3,imf_derived,mean_growth_projected
BG,Bulgaria,2030,1558,2137.0,72.9,imf_derived,mean_growth_projected
BG,Bulgaria,2031,1656,2258.0,73.4,imf_derived,mean_growth_projected
BY,Belarus,2000,42,153.0,27.5,imf_derived,mean_growth_backcast
BY,Belarus,2001,68,218.0,31.2,imf_derived,mean_growth_backcast
BY,Belarus,2002,77,231.0,33.4,imf_derived,mean_growth_backcast
BY,Belarus,2003,79,260.0,30.4,imf_derived,mean_growth_backcast
BY,Belarus,2004,103,330.0,31.2,imf_derived,mean_growth_backcast
BY,Belarus,2005,130,351.0,37.0,imf_derived,mean_growth_backcast
BY,Belarus,2006,158,390.0,40.5,imf_derived,mean_growth_backcast
BY,Belarus,2007,180,438.0,41.1,imf_derived,mean_growth_backcast
BY,Belarus,2008,223,485.0,46.0,imf_derived,mean_growth_backcast
BY,Belarus,2009,203,520.0,39.0,imf_derived,mean_growth_backcast
BY,Belarus,2010,247,589.0,41.9,imf_derived,mean_growth_backcast
BY,Belarus,2011,213,532.0,40.1,imf_derived,mean_growth_backcast
BY,Belarus,2012,273,601.0,45.4,imf_derived,mean_growth_backcast
BY,Belarus,2013,341,692.0,49.3,imf_derived,mean_growth_backcast
BY,Belarus,2014,348,707.0,49.2,imf_derived,mean_growth_backcast
BY,Belarus,2015,281,647.0,43.5,imf_derived,mean_growth_backcast
BY,Belarus,2016,283,756.0,37.5,imf_derived,mean_growth_backcast
BY,Belarus,2017,286,707.0,40.5,imf_derived,mean_growth_backcast
BY,Belarus,2018,319,804.0,39.7,imf_derived,national_office
BY,Belarus,2019,365,867.0,42.1,imf_derived,national_office
BY,Belarus,2020,338,937.0,36.1,imf_derived,national_office
BY,Belarus,2021,398,1100.0,36.2,imf_derived,national_office
BY,Belarus,2022,454,1045.0,43.5,imf_derived,national_office
BY,Belarus,2023,465,1249.0,37.2,imf_derived,national_office
BY,Belarus,2024,507,1336.0,38.0,imf_derived,national_office
BY,Belarus,2025,578,1408.0,41.1,imf_derived,national_office
BY,Belarus,2026,608,1462.0,41.6,imf_derived,mean_growth_projected
BY,Belarus,2027,644,1520.0,42.4,imf_derived,mean_growth_projected
BY,Belarus,2028,682,1571.0,43.4,imf_derived,mean_growth_projected
BY,Belarus,2029,729,1628.0,44.8,imf_derived,mean_growth_projected
BY,Belarus,2030,772,1687.0,45.8,imf_derived,mean_growth_projected
BY,Belarus,2031,815,1749.0,46.6,imf_derived,mean_growth_projected
CH,Switzerland,1995,2688,1811.0,148.4,eurostat_pli,mean_growth_backcast
CH,Switzerland,1996,2678,1886.0,142.0,eurostat_pli,mean_growth_backcast
CH,Switzerland,1997,2616,1952.0,134.0,eurostat_pli,mean_growth_backcast
CH,Switzerland,1998,2672,1973.0,135.4,eurostat_pli,mean_growth_backcast
CH,Switzerland,1999,2731,2026.0,134.8,eurostat_pli,mean_growth_backcast
CH,Switzerland,2000,2879,2083.0,138.2,eurostat_pli,national_office
CH,Switzerland,2001,2981,2108.0,141.4,eurostat_pli,ses_interpolated
CH,Switzerland,2002,3083,2168.0,142.2,eurostat_pli,national_office
CH,Switzerland,2003,3054,2224.0,137.3,eurostat_pli,ses_interpolated
CH,Switzerland,2004,3025,2256.0,134.1,eurostat_pli,national_office
CH,Switzerland,2005,3066,2305.0,133.0,eurostat_pli,ses_interpolated
CH,Switzerland,2006,3106,2428.0,127.9,eurostat_pli,ses_interpolated
CH,Switzerland,2007,3147,2665.0,118.1,eurostat_pli,ses_interpolated
CH,Switzerland,2008,3188,2630.0,121.2,eurostat_pli,national_office
CH,Switzerland,2009,3507,2721.0,128.9,eurostat_pli,ses_interpolated
CH,Switzerland,2010,3826,2727.0,140.3,eurostat_pli,national_office
CH,Switzerland,2011,4194,2757.0,152.1,eurostat_pli,ses_interpolated
CH,Switzerland,2012,4562,2999.0,152.1,eurostat_pli,national_office
CH,Switzerland,2013,4538,3072.0,147.7,eurostat_pli,ses_interpolated
CH,Switzerland,2014,4515,3067.0,147.2,eurostat_pli,national_office
CH,Switzerland,2015,4810,2989.0,160.9,eurostat_pli,ses_interpolated
CH,Switzerland,2016,5104,3216.0,158.7,eurostat_pli,national_office
CH,Switzerland,2017,4978,3201.0,155.5,eurostat_pli,ses_interpolated
CH,Switzerland,2018,4851,3223.0,150.5,eurostat_pli,national_office
CH,Switzerland,2019,5098,3253.0,156.7,eurostat_pli,ses_interpolated
CH,Switzerland,2020,5346,3308.0,161.6,eurostat_pli,national_office
CH,Switzerland,2021,5602,3657.0,153.2,eurostat_pli,ses_interpolated
CH,Switzerland,2022,5857,3738.0,156.7,eurostat_pli,national_office
CH,Switzerland,2023,6125,3864.0,158.5,eurostat_pli,ses_interpolated
CH,Switzerland,2024,6393,3996.0,160.0,eurostat_pli,national_office
CH,Switzerland,2025,6545,4227.0,154.8,imf_derived,mean_growth_projected
CH,Switzerland,2026,7109,4540.0,156.6,imf_derived,mean_growth_projected
CH,Switzerland,2027,7326,4671.0,156.8,imf_derived,mean_growth_projected
CH,Switzerland,2028,7587,4814.0,157.6,imf_derived,mean_growth_projected
CH,Switzerland,2029,7822,4942.0,158.3,imf_derived,mean_growth_projected
CH,Switzerland,2030,8114,5106.0,158.9,imf_derived,mean_growth_projected
CH,Switzerland,2031,8366,5244.0,159.5,imf_derived,mean_growth_projected
CY,Cyprus,1995,892,1094.0,81.5,eurostat_pli,mean_growth_backcast
CY,Cyprus,1996,940,1156.0,81.3,eurostat_pli,mean_growth_backcast
CY,Cyprus,1997,1007,1195.0,84.3,eurostat_pli,mean_growth_backcast
CY,Cyprus,1998,1033,1196.0,86.4,eurostat_pli,mean_growth_backcast
CY,Cyprus,1999,1074,1232.0,87.2,eurostat_pli,mean_growth_backcast
CY,Cyprus,2000,1156,1314.0,88.0,eurostat_pli,mean_growth_backcast
CY,Cyprus,2001,1204,1378.0,87.4,eurostat_pli,mean_growth_backcast
CY,Cyprus,2002,1264,1433.0,88.2,eurostat_pli,mean_growth_backcast
CY,Cyprus,2003,1332,1482.0,89.9,eurostat_pli,mean_growth_backcast
CY,Cyprus,2004,1357,1503.0,90.3,eurostat_pli,mean_growth_backcast
CY,Cyprus,2005,1451,1621.0,89.5,eurostat_pli,mean_growth_backcast
CY,Cyprus,2006,1516,1670.0,90.8,eurostat_pli,ses_survey
CY,Cyprus,2007,1539,1743.0,88.3,eurostat_pli,ses_interpolated
CY,Cyprus,2008,1562,1747.0,89.4,eurostat_pli,ses_interpolated
CY,Cyprus,2009,1586,1756.0,90.3,eurostat_pli,ses_interpolated
CY,Cyprus,2010,1609,1739.0,92.5,eurostat_pli,ses_survey
CY,Cyprus,2011,1577,1683.0,93.7,eurostat_pli,ses_interpolated
CY,Cyprus,2012,1544,1613.0,95.7,eurostat_pli,ses_interpolated
CY,Cyprus,2013,1512,1588.0,95.2,eurostat_pli,ses_interpolated
CY,Cyprus,2014,1480,1561.0,94.8,eurostat_pli,ses_survey
CY,Cyprus,2015,1485,1611.0,92.2,eurostat_pli,ses_interpolated
CY,Cyprus,2016,1490,1663.0,89.6,eurostat_pli,ses_interpolated
CY,Cyprus,2017,1495,1669.0,89.6,eurostat_pli,ses_interpolated
CY,Cyprus,2018,1500,1661.0,90.3,eurostat_pli,ses_survey
CY,Cyprus,2019,1546,1710.0,90.4,eurostat_pli,ses_interpolated
CY,Cyprus,2020,1593,1758.0,90.6,eurostat_pli,ses_interpolated
CY,Cyprus,2021,1640,1788.0,91.7,eurostat_pli,ses_interpolated
CY,Cyprus,2022,1686,1837.0,91.8,eurostat_pli,ses_survey
CY,Cyprus,2023,1872,2055.0,91.1,eurostat_pli,mean_growth_projected
CY,Cyprus,2024,1933,2117.0,91.3,eurostat_pli,mean_growth_projected
CY,Cyprus,2025,2016,2289.0,88.1,imf_derived,mean_growth_projected
CY,Cyprus,2026,2195,2499.0,87.8,imf_derived,mean_growth_projected
CY,Cyprus,2027,2277,2601.0,87.5,imf_derived,mean_growth_projected
CY,Cyprus,2028,2388,2724.0,87.7,imf_derived,mean_growth_projected
CY,Cyprus,2029,2509,2859.0,87.8,imf_derived,mean_growth_projected
CY,Cyprus,2030,2633,3004.0,87.7,imf_derived,mean_growth_projected
CY,Cyprus,2031,2764,3151.0,87.7,imf_derived,mean_growth_projected
CZ,Czechia,1995,199,518.0,38.4,eurostat_pli,mean_growth_backcast
CZ,Czechia,1996,235,569.0,41.3,eurostat_pli,mean_growth_backcast
CZ,Czechia,1997,249,580.0,42.9,eurostat_pli,mean_growth_backcast
CZ,Czechia,1998,268,575.0,46.6,eurostat_pli,mean_growth_backcast
CZ,Czechia,1999,278,602.0,46.2,eurostat_pli,mean_growth_backcast
CZ,Czechia,2000,310,639.0,48.5,eurostat_pli,mean_growth_backcast
CZ,Czechia,2001,353,695.0,50.8,eurostat_pli,mean_growth_backcast
CZ,Czechia,2002,419,731.0,57.3,eurostat_pli,ses_survey
CZ,Czechia,2003,470,867.0,54.2,eurostat_pli,ses_interpolated
CZ,Czechia,2004,520,939.0,55.4,eurostat_pli,ses_interpolated
CZ,Czechia,2005,571,956.0,59.7,eurostat_pli,ses_interpolated
CZ,Czechia,2006,622,972.0,64.0,eurostat_pli,ses_survey
CZ,Czechia,2007,667,1026.0,65.0,eurostat_pli,ses_interpolated
CZ,Czechia,2008,712,990.0,71.9,eurostat_pli,ses_interpolated
CZ,Czechia,2009,758,1110.0,68.3,eurostat_pli,ses_interpolated
CZ,Czechia,2010,803,1125.0,71.4,eurostat_pli,ses_survey
CZ,Czechia,2011,800,1099.0,72.8,eurostat_pli,ses_interpolated
CZ,Czechia,2012,796,1112.0,71.6,eurostat_pli,ses_interpolated
CZ,Czechia,2013,792,1161.0,68.2,eurostat_pli,ses_interpolated
CZ,Czechia,2014,789,1225.0,64.4,eurostat_pli,ses_survey
CZ,Czechia,2015,860,1303.0,66.0,eurostat_pli,ses_interpolated
CZ,Czechia,2016,930,1388.0,67.0,eurostat_pli,ses_interpolated
CZ,Czechia,2017,1000,1456.0,68.7,eurostat_pli,ses_interpolated
CZ,Czechia,2018,1071,1506.0,71.1,eurostat_pli,ses_survey
CZ,Czechia,2019,1159,1599.0,72.5,eurostat_pli,ses_interpolated
CZ,Czechia,2020,1248,1736.0,71.9,eurostat_pli,ses_interpolated
CZ,Czechia,2021,1336,1740.0,76.8,eurostat_pli,ses_interpolated
CZ,Czechia,2022,1424,1716.0,83.0,eurostat_pli,ses_survey
CZ,Czechia,2023,1512,1787.0,84.6,eurostat_pli,ses_interpolated
CZ,Czechia,2024,1601,1981.0,80.8,eurostat_pli,national_office
CZ,Czechia,2025,1756,2168.0,81.0,imf_derived,national_office
CZ,Czechia,2026,1947,2370.0,82.2,imf_derived,mean_growth_projected
CZ,Czechia,2027,2037,2485.0,82.0,imf_derived,mean_growth_projected
CZ,Czechia,2028,2128,2595.0,82.0,imf_derived,mean_growth_projected
CZ,Czechia,2029,2218,2709.0,81.9,imf_derived,mean_growth_projected
CZ,Czechia,2030,2310,2828.0,81.7,imf_derived,mean_growth_projected
CZ,Czechia,2031,2406,2951.0,81.5,imf_derived,mean_growth_projected
DE,Germany,1995,2023,1649.0,122.7,eurostat_pli,mean_growth_backcast
DE,Germany,1996,2079,1765.0,117.8,eurostat_pli,mean_growth_backcast
DE,Germany,1997,2119,1830.0,115.8,eurostat_pli,mean_growth_backcast
DE,Germany,1998,2170,1877.0,115.6,eurostat_pli,mean_growth_backcast
DE,Germany,1999,2233,1955.0,114.2,eurostat_pli,mean_growth_backcast
DE,Germany,2000,2262,1993.0,113.5,eurostat_pli,mean_growth_backcast
DE,Germany,2001,2321,2067.0,112.3,eurostat_pli,mean_growth_backcast
DE,Germany,2002,2396,2151.0,111.4,eurostat_pli,mean_growth_backcast
DE,Germany,2003,2469,2263.0,109.1,eurostat_pli,mean_growth_backcast
DE,Germany,2004,2525,2358.0,107.1,eurostat_pli,mean_growth_backcast
DE,Germany,2005,2574,2417.0,106.5,eurostat_pli,mean_growth_backcast
DE,Germany,2006,2617,2455.0,106.6,eurostat_pli,ses_survey
DE,Germany,2007,2645,2495.0,106.0,eurostat_pli,ses_interpolated
DE,Germany,2008,2672,2528.0,105.7,eurostat_pli,ses_interpolated
DE,Germany,2009,2700,2514.0,107.4,eurostat_pli,ses_interpolated
DE,Germany,2010,2728,2564.0,106.4,eurostat_pli,ses_survey
DE,Germany,2011,2785,2632.0,105.8,eurostat_pli,ses_interpolated
DE,Germany,2012,2842,2666.0,106.6,eurostat_pli,ses_interpolated
DE,Germany,2013,2898,2701.0,107.3,eurostat_pli,ses_interpolated
DE,Germany,2014,2955,2754.0,107.3,eurostat_pli,ses_survey
DE,Germany,2015,3021,2792.0,108.2,eurostat_pli,ses_interpolated
DE,Germany,2016,3088,2851.0,108.3,eurostat_pli,ses_interpolated
DE,Germany,2017,3154,2910.0,108.4,eurostat_pli,ses_interpolated
DE,Germany,2018,3220,2968.0,108.5,eurostat_pli,ses_survey
DE,Germany,2019,3282,2973.0,110.4,eurostat_pli,ses_interpolated
DE,Germany,2020,3344,3021.0,110.7,eurostat_pli,ses_interpolated
DE,Germany,2021,3407,3075.0,110.8,eurostat_pli,ses_interpolated
DE,Germany,2022,3469,3114.0,111.4,eurostat_pli,ses_survey
DE,Germany,2023,3687,3295.0,111.9,eurostat_pli,ses_interpolated
DE,Germany,2024,3905,3496.0,111.7,eurostat_pli,ses_interpolated
DE,Germany,2025,4123,3691.0,111.7,imf_derived,national_office
DE,Germany,2026,4414,3952.0,111.7,imf_derived,mean_growth_projected
DE,Germany,2027,4570,4091.0,111.7,imf_derived,mean_growth_projected
DE,Germany,2028,4719,4225.0,111.7,imf_derived,mean_growth_projected
DE,Germany,2029,4873,4363.0,111.7,imf_derived,mean_growth_projected
DE,Germany,2030,5020,4494.0,111.7,imf_derived,mean_growth_projected
DE,Germany,2031,5166,4625.0,111.7,imf_derived,mean_growth_projected
