"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"ARM","BB:173","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2011",221.963,,,"T30:111","R1:3513_T3:240"
"ARM","BB:173","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2010",79081.411,,,"T30:111","R1:3513_T3:240"
"ARM","BB:173","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2010",498.258,,,"T30:111","R1:3513_T3:240"
"ARM","BB:173","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2010",211.64,,,"T30:111","R1:3513_T3:240"
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2009",101800,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2009",682.645,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2009",280.222,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2008",91539,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2008",637.014,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2008",299.177,,,"T30:111",
"ARM","BB:173","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2007",57952.92,"B",,"T30:111_I11:264","R1:3513_T3:240"
"ARM","BB:173","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2007",423.14,"B",,"T30:111_I11:264","R1:3513_T3:240"
"ARM","BB:173","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2007",169.414,"B",,"T30:111_I11:264","R1:3513_T3:240"
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2006",62293,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2006",461.704,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2006",149.728,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2005",52060,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2005",384.612,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2005",113.746,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2004",43445,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2004",312.417,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2004",81.441,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2003",34783,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2003",260.564,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2003",60.099,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2002",27324,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2002",209.594,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2002",47.657,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2001",24483,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2001",186.829,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2001",44.107,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2000",21667,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2000",165.854,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2000",40.159,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1999",18835,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1999",138.364,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1999",35.202,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1998",15466,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1998",111.903,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1998",30.631,,,"T30:111",
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1997",13581,,,"T8:127_T9:133_T10:138_T33:396_T30:111","S9:66"
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1997",105.154,,,"T8:127_T9:133_T10:138_T33:396_T30:111","S9:66"
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1997",27.669,,,"T8:127_T9:133_T10:138_T33:396_T30:111","S9:66"
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1996",9469,,,"T8:127_T9:133_T10:138_T33:396_T30:111","S9:66"
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1996",81.643,,,"T8:127_T9:133_T10:138_T33:396_T30:111","S9:66"
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1996",22.87,,,"T8:127_T9:133_T10:138_T33:396_T30:111","S9:66"
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1995",7060,,,"T8:127_T9:133_T10:138_T33:396_T30:111","S9:66"
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1995",70.186,,,"T8:127_T9:133_T10:138_T33:396_T30:111","S9:66"
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1995",17.393,,,"T8:127_T9:133_T10:138_T33:396_T30:111","S9:66"
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1994",1748,,,"T8:127_T9:133_T10:138_T33:396_T30:111_I11:268","S9:66"
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1994",46.645,,,"T8:127_T9:133_T10:138_T33:396_T30:111_I11:268","S9:66"
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1994",6.056,,,"T8:127_T9:133_T10:138_T33:396_T30:111_I11:268","S9:66"
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1993",12173,,,"T8:127_T9:133_T10:138_T33:396_T30:111","S9:66"
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1993",10997.203,,,"T8:127_T9:133_T10:138_T33:396_T30:111","S9:66"
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1993",1336.958,,,"T8:127_T9:133_T10:138_T33:396_T30:111","S9:66"
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1992",1395,,,"T8:127_T9:133_T10:138_T33:396_T30:111","S9:66"
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1991",337,,,"T8:127_T9:133_T10:138_T33:396_T30:111","S9:66"
"ARM","DA:177","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1990",241,,,"T8:127_T9:133_T10:138_T33:396_T30:111","S9:66"
"ATG","BA:16714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2023",2840.209,,,"T30:60","R1:3513"
"ATG","BA:16714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2023",1319.621,,,"T30:60","R1:3513"
"ATG","BA:16714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2023",1051.929,,,"T30:60","R1:3513"
"ATG","BA:16714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2018",2672.81,,,"T30:60","R1:3513"
"ATG","BA:16714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2018",1128.264,,,"T30:60","R1:3513"
"ATG","BA:16714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2018",989.93,,,"T30:60","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2021",5905.537,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2021",3925.805,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2021",4436.17,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2020",5629.683,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2020",3644.787,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2020",3874.296,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2019",5518.336,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2019",3525.53,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2019",3836.156,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2018",5323.882,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2018",3414.148,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2018",3977.76,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2017",5178.878,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2017",3313.676,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2017",3969.225,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2016",5071.584,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2016",3307.636,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2016",3770.095,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2015",4836.662,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2015",3129.594,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2015",3633.609,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2014",4800.452,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2014",3137.107,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2014",4327.213,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2013",4686.129,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2013",3086.73,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2013",4523.976,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2012",4633.052,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2012",2996.408,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2012",4797.108,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2011",4425.492,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2011",2898.843,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2011",4564.889,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2010",4312.991,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2010",2773.796,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2010",3956.294,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2009",4078.189,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2009",2631.546,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2009",3180.646,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2008",3996.722,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2008",2611.084,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2008",3352.453,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2007",3718.602,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2007",2472.577,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2007",3111.612,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2006",3519.786,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2006",2353.316,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2006",2650.495,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2005",3327.375,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2005",2272.58,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2005",2541.002,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2004",3109.75,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2004",2158.357,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2004",2286.997,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2003",3051.079,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2003",2096.307,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2003",1978.76,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2002",2921.565,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2002",2052.454,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2002",1587.322,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2001",3068.934,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2001",2184.798,,,"T30:212","R1:3513"
"AUS","BB:15747","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2001",1587.29,,,"T30:212","R1:3513"
"AUS","DA:603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1995",655.956,,"C5:2067","T8:127_T9:133_T10:138_T12:146_T33:396_T30:212","S3:16_S9:66_S9:391"
"AUS","DA:603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1995",476.627,,"C5:2067","T8:127_T9:133_T10:138_T12:146_T33:396_T30:212","S3:16_S9:66_S9:391"
"AUS","DA:603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1995",486.242,,"C5:2067","T8:127_T9:133_T10:138_T12:146_T33:396_T30:212","S3:16_S9:66_S9:391"
"AUS","DA:603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1994",622.839,,"C5:2067","T8:127_T9:133_T10:138_T12:146_T33:396_T30:212_I11:271","S3:16_S9:66_S9:391"
"AUS","DA:603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1994",455.554,,"C5:2067","T8:127_T9:133_T10:138_T12:146_T33:396_T30:212_I11:271","S3:16_S9:66_S9:391"
"AUS","DA:603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1994",455.375,,"C5:2067","T8:127_T9:133_T10:138_T12:146_T33:396_T30:212_I11:271","S3:16_S9:66_S9:391"
"AUS","DA:603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1993",600.661,,"C5:2067","T8:127_T9:133_T10:138_T12:146_T33:396_T30:212","S3:16_S9:66_S9:391"
"AUS","DA:603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1993",437.151,,"C5:2067","T8:127_T9:133_T10:138_T12:146_T33:396_T30:212","S3:16_S9:66_S9:391"
"AUS","DA:603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1993",408.457,,"C5:2067","T8:127_T9:133_T10:138_T12:146_T33:396_T30:212","S3:16_S9:66_S9:391"
"AUS","DA:603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1992",577.604,,"C5:2067","T8:127_T9:133_T10:138_T12:146_T33:396_T30:212","S3:16_S9:66_S9:391"
"AUS","DA:603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1992",418.707,,"C5:2067","T8:127_T9:133_T10:138_T12:146_T33:396_T30:212","S3:16_S9:66_S9:391"
"AUS","DA:603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1992",424.195,,"C5:2067","T8:127_T9:133_T10:138_T12:146_T33:396_T30:212","S3:16_S9:66_S9:391"
"AUS","DA:603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1991",559.32,,"C5:2067","T8:127_T9:133_T10:138_T12:146_T33:396_T30:212","S3:16_S9:66_S9:391"
"AUS","DA:603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1991",402.247,,"C5:2067","T8:127_T9:133_T10:138_T12:146_T33:396_T30:212","S3:16_S9:66_S9:391"
"AUS","DA:603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1991",435.69,,"C5:2067","T8:127_T9:133_T10:138_T12:146_T33:396_T30:212","S3:16_S9:66_S9:391"
"AUS","DA:603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1990",536.106,,"C5:2067","T8:127_T9:133_T10:138_T12:146_T33:396_T30:212","S3:16_S9:66_S9:391"
"AUS","DA:603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1990",386.765,,"C5:2067","T8:127_T9:133_T10:138_T12:146_T33:396_T30:212","S3:16_S9:66_S9:391"
"AUS","DA:603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1990",418.487,,"C5:2067","T8:127_T9:133_T10:138_T12:146_T33:396_T30:212","S3:16_S9:66_S9:391"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2025",5446.933,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2025",7259.17,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2025",6155.034,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2024",4922.564,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2024",6832.273,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2024",5328.183,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2023",4490.404,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2023",6251.973,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2023",4855.474,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2022",4256.412,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2022",5944.801,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2022",4482.002,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2021",4275.853,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2021",5688.123,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2021",5057.051,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2020",4161.638,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2020",5307.237,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2020",4753.423,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2019",3977.213,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2019",4935.059,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2019",4452.49,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2018",3865.847,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2018",4671.052,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2018",4565.565,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2017",3796.298,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2017",4532.996,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2017",4288.678,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2016",3752.687,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2016",4510.154,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2016",4153.849,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2015",3667.316,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2015",4312.151,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2015",4068.887,,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2014",3662.191,,,"T30:161","R1:3513_T2:85"
