iso3,year,currency_type,wage,source
POL,2021,CUR_TYPE_PPP,2781.594,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2021,CUR_TYPE_USD,1377.696,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2020,CUR_TYPE_LCU,1159.714,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2020,CUR_TYPE_PPP,2804.382,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2020,CUR_TYPE_USD,1324.626,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2019,CUR_TYPE_LCU,1066.971,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2019,CUR_TYPE_PPP,2504.202,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2019,CUR_TYPE_USD,1194.474,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2018,CUR_TYPE_LCU,974.297,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2018,CUR_TYPE_PPP,2215.775,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2018,CUR_TYPE_USD,1150.645,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2017,CUR_TYPE_LCU,910.845,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2017,CUR_TYPE_PPP,2072.354,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2017,CUR_TYPE_USD,1028.981,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2016,CUR_TYPE_LCU,913.182,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2016,CUR_TYPE_PPP,2167.56,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2016,CUR_TYPE_USD,1010.802,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2015,CUR_TYPE_LCU,876.793,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2015,CUR_TYPE_PPP,1954.411,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2015,CUR_TYPE_USD,972.802,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2014,CUR_TYPE_LCU,875.513,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2014,CUR_TYPE_PPP,1952.36,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2014,CUR_TYPE_USD,1163.119,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2013,CUR_TYPE_LCU,841.062,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2013,CUR_TYPE_PPP,1885.288,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2013,CUR_TYPE_USD,1117.014,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2012,CUR_TYPE_LCU,826.694,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2012,CUR_TYPE_PPP,1812.882,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2012,CUR_TYPE_USD,1062.136,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2011,CUR_TYPE_LCU,809.452,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2011,CUR_TYPE_PPP,1738.57,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2011,CUR_TYPE_USD,1126.757,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2010,CUR_TYPE_LCU,727.052,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2010,CUR_TYPE_PPP,1489.868,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2010,CUR_TYPE_USD,963.852,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2009,CUR_TYPE_LCU,861.583,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2009,CUR_TYPE_PPP,1851.503,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2009,CUR_TYPE_USD,1201.735,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2008,CUR_TYPE_LCU,740.103,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2008,CUR_TYPE_PPP,1307.443,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2008,CUR_TYPE_USD,1088.544,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2007,CUR_TYPE_LCU,641.847,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2007,CUR_TYPE_PPP,1203.348,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2007,CUR_TYPE_USD,879.651,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2006,CUR_TYPE_LCU,537.205,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2006,CUR_TYPE_PPP,1001.644,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2006,CUR_TYPE_USD,674.514,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2005,CUR_TYPE_LCU,448.508,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2005,CUR_TYPE_PPP,852.588,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2005,CUR_TYPE_USD,557.989,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2004,CUR_TYPE_LCU,2273.44,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2004,CUR_TYPE_PPP,1111.173,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2004,CUR_TYPE_USD,621.559,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2003,CUR_TYPE_LCU,2185.02,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2003,CUR_TYPE_PPP,1083.732,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2003,CUR_TYPE_USD,561.835,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2002,CUR_TYPE_LCU,2097.83,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2002,CUR_TYPE_PPP,1034.669,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2002,CUR_TYPE_USD,514.17,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2001,CUR_TYPE_LCU,2045.13,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2001,CUR_TYPE_PPP,999.442,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2001,CUR_TYPE_USD,499.555,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2000,CUR_TYPE_LCU,1893.74,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2000,CUR_TYPE_PPP,935.257,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,2000,CUR_TYPE_USD,435.736,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,1999,CUR_TYPE_LCU,1697.12,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,1999,CUR_TYPE_PPP,887.614,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,1999,CUR_TYPE_USD,427.798,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,1998,CUR_TYPE_LCU,1239.49,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,1998,CUR_TYPE_PPP,676.505,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,1998,CUR_TYPE_USD,356.647,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,1997,CUR_TYPE_LCU,1061.93,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,1997,CUR_TYPE_PPP,631.159,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,1997,CUR_TYPE_USD,323.829,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,1996,CUR_TYPE_LCU,874.3,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,1996,CUR_TYPE_PPP,584.452,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,1996,CUR_TYPE_USD,324.283,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,1995,CUR_TYPE_LCU,727.23,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,1995,CUR_TYPE_PPP,566.277,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,1995,CUR_TYPE_USD,299.891,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,1994,CUR_TYPE_LCU,5472500,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,1993,CUR_TYPE_LCU,3995000,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,1992,CUR_TYPE_LCU,2935000,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,1991,CUR_TYPE_LCU,1764500,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,1990,CUR_TYPE_LCU,1036300,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
POL,1989,CUR_TYPE_LCU,207443,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2025,CUR_TYPE_LCU,1262.156,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2025,CUR_TYPE_PPP,2196.151,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2025,CUR_TYPE_USD,1426.237,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2024,CUR_TYPE_LCU,1171.414,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2024,CUR_TYPE_PPP,2096.494,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2024,CUR_TYPE_USD,1267.938,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2023,CUR_TYPE_LCU,1058.826,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2023,CUR_TYPE_PPP,1907.675,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2023,CUR_TYPE_USD,1144.909,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2022,CUR_TYPE_LCU,1037.934,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2022,CUR_TYPE_PPP,1793.187,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2022,CUR_TYPE_USD,1092.945,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2021,CUR_TYPE_LCU,1005.916,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2021,CUR_TYPE_PPP,1642.366,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2021,CUR_TYPE_USD,1189.697,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2020,CUR_TYPE_LCU,943.504,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2020,CUR_TYPE_PPP,1489.379,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2020,CUR_TYPE_USD,1077.67,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2019,CUR_TYPE_LCU,895.558,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2019,CUR_TYPE_PPP,1431.99,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2019,CUR_TYPE_USD,1002.577,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2018,CUR_TYPE_LCU,875.271,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2018,CUR_TYPE_PPP,1345.333,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2018,CUR_TYPE_USD,1033.695,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2017,CUR_TYPE_LCU,852.152,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2017,CUR_TYPE_PPP,1277.341,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2017,CUR_TYPE_USD,962.676,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2016,CUR_TYPE_LCU,830.914,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2016,CUR_TYPE_PPP,1262.754,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2016,CUR_TYPE_USD,919.739,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2015,CUR_TYPE_LCU,825.463,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2015,CUR_TYPE_PPP,1226.481,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2015,CUR_TYPE_USD,915.852,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2014,CUR_TYPE_LCU,811.931,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2014,CUR_TYPE_PPP,1216.76,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2014,CUR_TYPE_USD,1078.65,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2013,CUR_TYPE_LCU,801.549,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2013,CUR_TYPE_PPP,1205.68,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2013,CUR_TYPE_USD,1064.538,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2012,CUR_TYPE_LCU,807.076,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2012,CUR_TYPE_PPP,1170.544,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2012,CUR_TYPE_USD,1036.931,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2011,CUR_TYPE_LCU,798.203,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2011,CUR_TYPE_PPP,1150.278,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2011,CUR_TYPE_USD,1111.098,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2010,CUR_TYPE_LCU,773.823,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2010,CUR_TYPE_PPP,1104.814,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2010,CUR_TYPE_USD,1025.857,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2009,CUR_TYPE_LCU,763.768,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2009,CUR_TYPE_PPP,1082.667,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2009,CUR_TYPE_USD,1065.304,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2008,CUR_TYPE_LCU,752.502,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2008,CUR_TYPE_PPP,1052.816,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2008,CUR_TYPE_USD,1106.779,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2007,CUR_TYPE_LCU,720.728,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2007,CUR_TYPE_PPP,1004.277,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2007,CUR_TYPE_USD,987.758,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2006,CUR_TYPE_LCU,710.558,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2006,CUR_TYPE_PPP,1018.296,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2006,CUR_TYPE_USD,892.177,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2005,CUR_TYPE_LCU,685.535,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2005,CUR_TYPE_PPP,973.45,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2005,CUR_TYPE_USD,852.874,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2004,CUR_TYPE_LCU,668.381,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2004,CUR_TYPE_PPP,934.268,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2004,CUR_TYPE_USD,831.399,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2003,CUR_TYPE_LCU,638.885,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2003,CUR_TYPE_PPP,894.589,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2003,CUR_TYPE_USD,722.707,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2002,CUR_TYPE_LCU,610.432,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2002,CUR_TYPE_PPP,845.778,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2002,CUR_TYPE_USD,577.224,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2001,CUR_TYPE_LCU,116026.331,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,2000,CUR_TYPE_LCU,109793.424,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,1999,CUR_TYPE_LCU,104717.603,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,1998,CUR_TYPE_LCU,100671.312,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,1998,CUR_TYPE_PPP,705.041,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,1998,CUR_TYPE_USD,558.961,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,1997,CUR_TYPE_LCU,132800,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,1997,CUR_TYPE_PPP,976.816,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,1997,CUR_TYPE_USD,757.505,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,1996,CUR_TYPE_LCU,124100,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,1996,CUR_TYPE_PPP,943.587,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,1996,CUR_TYPE_USD,804.571,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,1995,CUR_TYPE_LCU,116300,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,1995,CUR_TYPE_PPP,886.97,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
PRT,1995,CUR_TYPE_USD,769.661,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2025,CUR_TYPE_LCU,1524.253,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2025,CUR_TYPE_PPP,3531.252,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2025,CUR_TYPE_USD,1722.405,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2024,CUR_TYPE_LCU,1413.135,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2024,CUR_TYPE_PPP,3420.081,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2024,CUR_TYPE_USD,1529.578,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2023,CUR_TYPE_LCU,1231.55,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2023,CUR_TYPE_PPP,3093.95,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2023,CUR_TYPE_USD,1331.675,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2022,CUR_TYPE_LCU,1015.684,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2022,CUR_TYPE_PPP,2520,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2022,CUR_TYPE_USD,1069.516,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2021,CUR_TYPE_LCU,954.663,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2021,CUR_TYPE_PPP,2461.241,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2021,CUR_TYPE_USD,1129.08,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2020,CUR_TYPE_LCU,833.648,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2020,CUR_TYPE_PPP,2148.724,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2020,CUR_TYPE_USD,952.193,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2019,CUR_TYPE_LCU,798.518,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2019,CUR_TYPE_PPP,2021.55,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2019,CUR_TYPE_USD,893.942,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2018,CUR_TYPE_LCU,561.008,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2018,CUR_TYPE_PPP,1364.25,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2018,CUR_TYPE_USD,662.55,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2017,CUR_TYPE_LCU,438.849,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2017,CUR_TYPE_PPP,1070.968,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2017,CUR_TYPE_USD,495.767,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2016,CUR_TYPE_LCU,401.397,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2016,CUR_TYPE_PPP,991.133,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2016,CUR_TYPE_USD,444.307,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2015,CUR_TYPE_LCU,366.938,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2015,CUR_TYPE_PPP,854.868,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2015,CUR_TYPE_USD,407.118,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2014,CUR_TYPE_LCU,349.127,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2014,CUR_TYPE_PPP,822.395,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2014,CUR_TYPE_USD,463.815,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2013,CUR_TYPE_LCU,328.856,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2013,CUR_TYPE_PPP,771.502,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2013,CUR_TYPE_USD,436.754,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2012,CUR_TYPE_LCU,331.07,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2012,CUR_TYPE_PPP,787.659,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2012,CUR_TYPE_USD,425.358,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2011,CUR_TYPE_LCU,328.304,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2011,CUR_TYPE_PPP,754.102,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2011,CUR_TYPE_USD,456.999,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2010,CUR_TYPE_LCU,325.846,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2010,CUR_TYPE_PPP,741.355,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2010,CUR_TYPE_USD,431.974,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2009,CUR_TYPE_LCU,355.054,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2009,CUR_TYPE_PPP,803.893,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2009,CUR_TYPE_USD,495.23,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2008,CUR_TYPE_LCU,338.295,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2008,CUR_TYPE_PPP,678.792,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2008,CUR_TYPE_USD,497.564,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2007,CUR_TYPE_LCU,291.743,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2007,CUR_TYPE_PPP,548.14,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2007,CUR_TYPE_USD,399.833,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2006,CUR_TYPE_LCU,1146,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2006,CUR_TYPE_PPP,675.788,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2006,CUR_TYPE_USD,407.977,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2005,CUR_TYPE_LCU,968,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2005,CUR_TYPE_PPP,589.465,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2005,CUR_TYPE_USD,332.229,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2004,CUR_TYPE_LCU,8183317,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2003,CUR_TYPE_LCU,6637868,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2002,CUR_TYPE_LCU,5320559,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2001,CUR_TYPE_LCU,4220357,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,2000,CUR_TYPE_LCU,2840449,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,1999,CUR_TYPE_LCU,1921754,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,1998,CUR_TYPE_LCU,1318605,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,1997,CUR_TYPE_LCU,843316,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,1996,CUR_TYPE_LCU,426038,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,1995,CUR_TYPE_LCU,275825,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,1994,CUR_TYPE_LCU,184719,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,1993,CUR_TYPE_LCU,76452,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ROU,1992,CUR_TYPE_LCU,25322,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
RUS,2021,CUR_TYPE_LCU,57240,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
RUS,2021,CUR_TYPE_PPP,2222.435,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
RUS,2021,CUR_TYPE_USD,777.144,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
RUS,2019,CUR_TYPE_LCU,44729,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
RUS,2019,CUR_TYPE_PPP,1754.866,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
RUS,2019,CUR_TYPE_USD,690.927,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
RUS,2017,CUR_TYPE_LCU,38609,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
RUS,2017,CUR_TYPE_PPP,1493.529,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
RUS,2017,CUR_TYPE_USD,661.761,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
RUS,2016,CUR_TYPE_LCU,36709,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
RUS,2016,CUR_TYPE_PPP,1425.398,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
RUS,2016,CUR_TYPE_USD,547.438,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
RUS,2015,CUR_TYPE_LCU,34030,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
RUS,2015,CUR_TYPE_PPP,1347.663,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
RUS,2015,CUR_TYPE_USD,558.44,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
RUS,2014,CUR_TYPE_LCU,32495,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
